魔法填充+无限扩图，Ideogram推出AI画板工具Canvas,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650940077&idx=3&sn=94afe61e92090151fe4c32cf9874f706&chksm=84e7e6d3b3906fc5b4818a409f137095a5bdb1cf3a4cda3cbc55dc445e7dceaea7fbf6353f60#rd,2024-10-23 20:20:45
NeurIPS 2024 | 解锁大模型知识记忆编辑的新路径，浙大用「WISE」对抗幻觉,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650940077&idx=4&sn=99010fe2518f7d6178435d1dbdf8f293&chksm=84e7e6d3b3906fc52fa571196aaa8d1206ee8257b752448229bbce414382a8d230b646ca454d#rd,2024-10-23 20:20:45
大模型是否有推理能力？DeepMind数月前的论文让AI社区吵起来了,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939760&idx=1&sn=edeb27005b521d8742ec09899c2b67e8&chksm=84e7e50eb3906c18df884f950e2308ac7b4ca57dc038f8b0f6d00364c2206876e859db3fc4b0#rd,2024-10-22 13:01:24
骁龙8至尊版登场：CPU牙膏挤爆，AI生成速度创纪录，奥特曼也来助阵,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939760&idx=2&sn=ccb63a21887d0fd6450a26ee9eac6d85&chksm=84e7e50eb3906c182efac85b5d822017c43694c644d79db0ea405bbb3d73fd4bfa5301f9147f#rd,2024-10-22 13:01:24
DeepSeek新作Janus：解耦视觉编码，引领多模态理解与生成统一新范式,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939760&idx=3&sn=2f425cc6b13728af7e0a28b1b45c2e48&chksm=84e7e50eb3906c18ce0e6af039362951502c62b61f19f1a2630e798f7cacb65dd813ce9f27ab#rd,2024-10-22 13:01:24
自动化、可复现，基于大语言模型群体智能的多维评估基准Decentralized Arena来了,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939760&idx=4&sn=cddfd0aee2c9b51c155a7705279fa35e&chksm=84e7e50eb3906c18e0af738cb2ca19138b27cea91c701520821e07e4c555fc97570e79f7ad87#rd,2024-10-22 13:01:24
视频、图像、文本，只需基于下一个Token预测：智源Emu3发布，验证多模态模型新范式,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939676&idx=1&sn=d8a55a8e14f0f48d705e7274be6e773a&chksm=84e7e562b3906c7421c3348ed7e36e254f04d20866d93c550935b2b97551fc5820f2e7a11479#rd,2024-10-21 12:02:06
苹果内部员工自揭其短：生成式AI研发竟已落后两年多,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939676&idx=2&sn=b158dbd290cdb95b3f277782c7938c5c&chksm=84e7e562b3906c74c1951d81a8563c1b6bf241e353fb61f84a86721a1cc6cfe979827709080b#rd,2024-10-21 12:02:06
突破视频多模态大模型瓶颈！「合成数据」立大功，项目已开源,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939676&idx=3&sn=b46f7433c2ab7976a4fbea3fcf20745a&chksm=84e7e562b3906c74a3ac7337f9ef2c109bc95673095312f05e3b243db484a36bec808e952f90#rd,2024-10-21 12:02:06
NeurIPS 2024 | 标签噪声下图神经网络有了首个综合基准库，还开源,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939676&idx=4&sn=87ff79fa50dba3426da3f9d6f2992a75&chksm=84e7e562b3906c74e4e5ee12a6d92cc1a15fb8b4830329262aa230a2a4575c5e0ba8b0957724#rd,2024-10-21 12:02:06
132年未解开的李雅普诺夫函数谜题，被Symbolic Transformer攻克了,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939537&idx=1&sn=462e22217cdcbaadf5039f25336263b6&chksm=84e7e4efb3906df9e4bef47505185ddb83af7d9166d7f7e819bd365b48bae1a0d07ae2c44d96#rd,2024-10-20 12:32:42
视频生成模型变身智能体：斯坦福Percy Liang等提出VideoAgent，竟能自我优化,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939537&idx=2&sn=f821253cee51f68a8af55bb7bac9df82&chksm=84e7e4efb3906df92e49904ac863564633ea02ceedf719dbab58d95e59a325b389f8bed713ea#rd,2024-10-20 12:32:42
OpenAI发布MLE-Bench：是AGI奇点的先兆还是炒作？,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939537&idx=3&sn=83496bb204f2cc5357111718594401d0&chksm=84e7e4efb3906df9f38fa1a90f2930aaef92597fcce99b70735d5becc13403fdd19594be6a7c#rd,2024-10-20 12:32:42
NeurIPS 2024 Oral | 小参数，大作为！揭秘非对称 LoRA 架构的高效性能,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939537&idx=4&sn=7877746d75c910589fbd84131f878b26&chksm=84e7e4efb3906df92270ce90f5a7d21fb7bc5b1fb7df1be71a7b715767d949fa8a7a0d6851bb#rd,2024-10-20 12:32:42
OpenAI若造出AGI，就能从微软独立：股权争夺战开打，两边都找好了投行,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939511&idx=1&sn=52b1f1fc24245ea9f7806127f89c28ea&chksm=84e7e409b3906d1f672b1abe3baf68ac51569583018aaf1cefdd1399adc7a719709f0f49df84#rd,2024-10-19 13:08:48
SAM 2.1上新、Lingua代码库发布，一大波Meta开源工具来袭,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939511&idx=2&sn=ea4e0c596e8276abedf5d2d89cfaa05c&chksm=84e7e409b3906d1fe280e9654f971a4013a3ac943cea0242eee4580d613e6f6810f4799f22d3#rd,2024-10-19 13:08:48
又快又准，即插即用！清华8比特量化Attention，两倍加速于FlashAttention2，各端到端任务均不掉点！,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939511&idx=3&sn=dabddded9914c9219df01f93576b1930&chksm=84e7e409b3906d1fb9a8aaa0c9a15728843ee54a848039841ff183967c9ce9d6105dd7c55d45#rd,2024-10-19 13:08:48
Jurgen、曼宁等大佬新作：MoE重塑6年前的Universal Transformer，高效升级,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939511&idx=4&sn=3512aa98e60840a5287609be806931ba&chksm=84e7e409b3906d1f01593d58f1584ab2d4a3c96e8192c37f7fb901bc9afbdf99d82d9a3081cc#rd,2024-10-19 13:08:48
大模型步入「推理Scaling」时代，SambaNova如何挑战英伟达的霸主地位？,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939405&idx=1&sn=47a2fef868e9131289999e5b5d4f9437&chksm=84e7e473b3906d656ff2bca6081cda7b31612ede23274fca5d0357bbb43135b0c0b9a607039f#rd,2024-10-18 12:06:55
DenseNet共一作者刘壮官宣新去向，将任普林斯顿大学助理教授,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939405&idx=2&sn=9d32562767ad288569f6f223dbfd5799&chksm=84e7e473b3906d655ff50d11fa70254924d5ef69810082c7cc0bba0426030675555e7f161999#rd,2024-10-18 12:06:55
以图灵机为师：通过微调训练让大语言模型懂执行计算过程,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939405&idx=3&sn=6bd41627e87d10c5056491c315eb8601&chksm=84e7e473b3906d658a0948be8eebc8a1cb1c6112bd077580f37c71d47faa8613900d2db169bb#rd,2024-10-18 12:06:55
卷起来！让智能体评估智能体，Meta发布Agent-as-a-Judge,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939405&idx=4&sn=2736186eaef5f3338a6da25f28a01f1f&chksm=84e7e473b3906d651e7b4a9988cdf0a9f96408843e9eec9d1c26975e905d408fa6655586d637#rd,2024-10-18 12:06:55
从威尔・史密斯鬼畜吃面到「Her」，这些幕后技术正在推动AI视频时代的到来,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939341&idx=1&sn=9da5e728d69773d442d66dfc03a4683b&chksm=84e7dbb3b39052a529297a41f25115ee6bfcf2098473435f0e8e493d73ffb5c827e610910772#rd,2024-10-17 17:29:15
英伟达开源最新大模型Nemotron 70B后，只有OpenAI o1一个对手了,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939341&idx=2&sn=691c451038d55fdece07407ad71e1e99&chksm=84e7dbb3b39052a5d68c1401554b305151fd8cfb47731d283d7d4bb164d94f3cb4ad5c9ec9c6#rd,2024-10-17 17:29:15
全模态对齐框架align-anything来了：实现跨模态指令跟随,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939341&idx=3&sn=41d7f300f53e6f79875c2c6f757f86dc&chksm=84e7dbb3b39052a5c7f8deb57f083e8e6321c40a2458148609251f58a9292a4fcb6a8bf838ee#rd,2024-10-17 17:29:15
NeurIPS 2024 | FaceChain团队新作，开源拓扑对齐人脸表征模型TopoFR,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650939341&idx=4&sn=23a3b9b552b7cffd3e769afb7063f809&chksm=84e7dbb3b39052a5f5ad5ca11a2b9efa323bd22265b35528b40e0b78017f58b450ea9ba7aa5b#rd,2024-10-17 17:29:15
AI 蛋白质夺诺奖，清华聂再清：大模型解码生物语言 | 智者访谈,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938891&idx=1&sn=538c2917cb0f1b7e846aa875b53343d0&chksm=84e7da75b39053637aa0e465be0b6fae1b592e020cc9be6fd512f5d38cf63b1fe35add4f27a4#rd,2024-10-16 12:32:20
ChatGPT确实会看人下菜！OpenAI官方报告揭示大模型的刻板印象,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938891&idx=2&sn=8c88b79759ca019296135e9a9396391c&chksm=84e7da75b39053638e8113a8b758c95a3a790a775ae69118c59c467e9778b146395ab32485e6#rd,2024-10-16 12:32:20
补齐Transformer规划短板又不放弃快速思考，田渊栋团队的Dualformer融合System 1和2双重优势,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938891&idx=3&sn=e992d114462a6ef9c1a8c8175035e7b3&chksm=84e7da75b3905363ac684f5f585b19ce03528013081b0c5b8a1cbbf25b36d40b96e128b8f626#rd,2024-10-16 12:32:20
实测13个类Sora视频生成模型，8000多个案例，一次看个够,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938891&idx=4&sn=e578dab362a5a039221f5dfc1870d691&chksm=84e7da75b3905363816d41f13acd3342c7fc4983ddae0edfe6f1ab42103a79b3735b30663717#rd,2024-10-16 12:32:20
AI智能体引擎加持：天玑9400让「完全体」AI手机提前问世了,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938690&idx=1&sn=bf375654bd21c5958ba76693f42287b9&chksm=84e7d93cb390502ac4621605760f824ff1e601487a0313146b168f1d38b8847005f3dbf6f173#rd,2024-10-15 14:39:38
追逐AGI！微软AI副总裁、Phi小模型领导者Bubeck将加入OpenAI,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938690&idx=2&sn=119410b0725105b35e4255908c440e82&chksm=84e7d93cb390502a21bcc0dbc97b06a8922d5eb954fd02fb2879568f19ee1d56bf27360e36da#rd,2024-10-15 14:39:38
北大林宙辰团队全新混合序列建模架构MixCon：性能远超Mamba,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938690&idx=3&sn=52e98eaf0211aa5bffd68a5b516c1fb2&chksm=84e7d93cb390502a0a1c04336fbf2f8250b0c3094ac30afe1a5b9d5eba4e5856aafd2534de2f#rd,2024-10-15 14:39:38
大模型合成数据机理分析，人大刘勇团队：信息增益影响泛化能力,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938690&idx=4&sn=1c8a9420fa799e2d8074d7e9fb0bf9c8&chksm=84e7d93cb390502ab9d44a9d0c058618f1efa9b8c66f2fa1491d2cb7928dd943c1df8c783451#rd,2024-10-15 14:39:38
扩散模型训练方法一直错了！谢赛宁：Representation matters,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938369&idx=1&sn=7a3b65aba8a1eff4dc8a2f4f89f95b84&chksm=84e7d87fb3905169531db6e7b5fad75b382e415566b36bba12dc096a4746d28276185702679d#rd,2024-10-14 12:10:51
首个o1复现开源RL框架OpenR来了，UCL、上交等高校联合团队发布,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938369&idx=2&sn=30b2101be17d656c6d29b1234e521d3e&chksm=84e7d87fb3905169da0f3d10a617a698faba58b732f18786b366be3801aa102af48ea81bce8d#rd,2024-10-14 12:10:51
图灵奖得主Yoshua Bengio新作：Were RNNs All We Needed?,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938369&idx=3&sn=c0fc8dd15e96a254baaec4d834e75ca3&chksm=84e7d87fb390516902ad6a0722eda2745ba58adf07d9f507dabfe67779729867e9693d0e700e#rd,2024-10-14 12:10:51
Evaluation is All You Need！首个开源多模态大模型通用评测器LLaVA-Critic,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938369&idx=4&sn=ee475dc1e7f2180a303d8a09e4cdaa23&chksm=84e7d87fb3905169c8a1168dd72b75d7fb410959d99f0ca657332ca2c0059202b42a4c9aae51#rd,2024-10-14 12:10:51
长文本、语音、视觉、结构化数据全覆盖，中国移动九天善智多模态大模型震撼发布,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938248&idx=1&sn=3d1cef17c3a1d34b27b3fd634649104f&chksm=84e7dff6b39056e0e79b8763ef92ca0c300791b850298f5a7b32ba71782a5b3f97e55a85bee7#rd,2024-10-13 17:46:25
除了Ilya，刚拿诺奖的Hinton还教出了这些AI博士,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938248&idx=2&sn=0ba5c1e6a446febdff62598a218391ae&chksm=84e7dff6b39056e0448aa870e6e66bdb62dc95a68e82fb8f6fd62f5fdea40a36d9641e1aca15#rd,2024-10-13 17:46:25
解锁具身 Scaling Law 需要先搞定异构数据吗？,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938248&idx=3&sn=4d788c8a2f47ffb29f4d37cb4a409852&chksm=84e7dff6b39056e0f7d2ac3652407ca59e3ed601d5251ddba433675afd08b480f827c8a7b1d6#rd,2024-10-13 17:46:25
陶哲轩众包数学项目完成度99.99%：仍未看到AI工具的重大贡献,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938248&idx=4&sn=2808623a96e4904656f2a4de4132da60&chksm=84e7dff6b39056e015fc15b8f4904a78374225074b8e972e224035da9fa7f9dd8c3e540876bc#rd,2024-10-13 17:46:25
AI作曲缺数据，浙大GTSinger数据集上线：适配所有歌声任务、带有真实乐谱,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938248&idx=5&sn=a2c668cb6118ad5213e018c0f3f08267&chksm=84e7dff6b39056e0090b462d82bde49486e2708ac6ad93a4d4c5e01b33c7adbb8a6e5cb86564#rd,2024-10-13 17:46:25
特斯拉机器人真这么丝滑？科技博主在线「打假」：远程操控的,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938248&idx=6&sn=139bba465109e820c9ad9f312b285ee1&chksm=84e7dff6b39056e00b5175c3f4c151345f72da52ab339f4281fc39e608bca65f6df7390ba5d3#rd,2024-10-13 17:46:25
六年、六届学生接力，共铸上交大图像合成工具箱libcom,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938125&idx=1&sn=ca109a7d527b1749c4e9471b3230ff4f&chksm=84e7df73b3905665b00b6338061f241beb7883787b676a25ba3a6ba7689455c39a57d35822c8#rd,2024-10-12 12:01:10
OpenAI今天Open了一下：开源多智能体框架Swarm,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938125&idx=2&sn=8285b16c33c7a34a3bac158ed7961c9e&chksm=84e7df73b39056656dafaea05ae387f4a3c327bac4cd2aa4bc0f99b4c2edca021aef96644e13#rd,2024-10-12 12:01:10
李飞飞：不要数字孪生，要数字表兄弟，一张照片生成机器人训练场景,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938125&idx=3&sn=211ee6420a93f571599e766197f3e8a9&chksm=84e7df73b39056659b370c9c00aeec8670a9204a0776bb56d0dafb60d8c58d8b968775a6db96#rd,2024-10-12 12:01:10
NeurIPS 2024 | Transformer长度外推，全新位置编码DAPE大幅提升模型性能,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650938125&idx=4&sn=557e3449fd6925f204f431765abae339&chksm=84e7df73b390566578db474b880f8c0515db112aa7b7e2cccd56d7cdecf9cc132bff5ec89b24#rd,2024-10-12 12:01:10
VBench评测第一，5周访问量暴增8倍多! 这款国产AI视频生成器「压番」Runway,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937808&idx=1&sn=5e2f1edc5e0ac749774b16e4cb556392&chksm=84e7ddaeb39054b8fcdf31f90ddf0a1528e940e14e429aa5a9d4c73ed3871b20e447f164bb59#rd,2024-10-11 12:39:13
国产模型首开Hugging Face月度下载全球第一，智源BGE累计下载逾亿,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937808&idx=2&sn=984e16490f78fd6ad45d567b2102de74&chksm=84e7ddaeb39054b8d0b948f11870eacc6b51a2f8181d9338dce28d801c7697d7a1a3f838f194#rd,2024-10-11 12:39:13
一文看懂LLM推理，UCL汪军教授解读OpenAI ο1的相关方法,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937808&idx=3&sn=755bef63911a07ab9644cc9eb357b1cf&chksm=84e7ddaeb39054b8ec3aa38898c9fce3389a47f9dabb03932faaa7858841e3bd4a2686422d12#rd,2024-10-11 12:39:13
AMD发布最强AI芯片，对标英伟达Blackwell，2025年上市,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937808&idx=4&sn=7e69a58bf9854f11bd432c9c03d5ef16&chksm=84e7ddaeb39054b86cb7afe2bc29bcc227853aad66ce87c841799977a32429ce09678f6358ea#rd,2024-10-11 12:39:13
NeurIPS 2024 | 大模型的词表大小，同样适用于Scaling Law,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937808&idx=5&sn=3d7b552cddae4bcb449f682cf24f7504&chksm=84e7ddaeb39054b8fadf4d1a4dbe543b2cb2bce6deda0cd57a018df976a21f535f5ba3046c11#rd,2024-10-11 12:39:13
不出所料！Jürgen又站出来反对Hinton得诺奖，Nature也炮轰提名过程不透明,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937457&idx=1&sn=4d4b7fac1d38cfcc322a8438160763c2&chksm=84e7dc0fb3905519591526e8e1c10a78a450e89d27a0d8bc208c803d3485bb91fe8b532dede5#rd,2024-10-10 12:33:28
开源软件Gradio上新5大功能，几行Python代码，构建Web应用程序,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937457&idx=2&sn=350505e18f2456a7f3e4c0a9e24e7797&chksm=84e7dc0fb390551917d5b6f08709480e9fcc33f73ce43c84319a986c6eb5ec30d6d1afa16bff#rd,2024-10-10 12:33:28
CMU副教授：在多智能体流行的当下，不要忽视单智能体系统,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937457&idx=3&sn=a5613781443fff0fb203c78a575556f5&chksm=84e7dc0fb3905519ff4f7de0b831ec1735ce6a813c755cb83f6a8dfbb894441e00b2a3edb9c2#rd,2024-10-10 12:33:28
NeurIPS 2024｜SparseLLM：突破性全局剪枝技术，大语言模型稀疏化革命,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937457&idx=4&sn=3d462fd03d6038ddb9182b816937cc83&chksm=84e7dc0fb390551909cee9fb910b08170276669591f11d73aac5f1fa2afb13ee7a5d42e8d96e#rd,2024-10-10 12:33:28
GR-2登场！ByteDance Research提出机器人大模型，具备世界建模和强大泛化能力,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937291&idx=1&sn=276b0a20021e1214c99e2b96435e0eed&chksm=84e7d3b5b3905aa3e0bad9f1967188ae0587e1a530c1bef0d5eb8c2db743478e97ff7885bad5#rd,2024-10-09 14:07:34
这篇论文非常火！差分Transformer竟能消除注意力噪声，犹如降噪耳机,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937291&idx=2&sn=d3781b4720aedd1410ca317c3e304836&chksm=84e7d3b5b3905aa3ecb74fe17827d4dd9fc2eb58af7385af905ea864c7b5d9c4669c0fa2def6#rd,2024-10-09 14:07:34
综合RLHF、DPO、KTO优势，统一对齐框架UNA来了,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937291&idx=3&sn=346e42d7121fddb38ace5ff2b1228a19&chksm=84e7d3b5b3905aa39c90a292cd4ee21f4f2f15c260cafa88cec6d34b72975287dbcaf9f86a1b#rd,2024-10-09 14:07:34
1万Star量，最火AI证件照项目怎么训的？西电博士手把手在线教学,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937291&idx=4&sn=5c9b902eb7255f8026551c751b4e58a8&chksm=84e7d3b5b3905aa317f8a81f8e7b27ace3b54f8436ae5a3782e206562ab2317cd8912bf97201#rd,2024-10-09 14:07:34
潞晨Video Ocean震撼发布，打开了「任意角色、任意风格」的视频魔盒,http://mp.weixin.qq.com/s?__biz=MzA3MzI4MjgzMw==&mid=2650937076&idx=1&sn=177e9797990d68619d585ed4ae6c9c67&chksm=84e7d28ab3905b9ca2aca0def6244c19ca0af9c93e5ed7cbbb69a6bbc034774a38aa1d6077c6#rd,2024-10-08 14:03:49
